Name,Description,SKU,Gender, Attribute 1,Attribute 1 Value, Attribute 2,Attribute 2 Value, Attribute 3,Attribute 3 Value,Base Image 1 ,Base Image 2,Base Image 3,Base Image 4,Base Image 5,Base Price(USD),Sale Price(USD),Quantity,Unit of Weight,Weight,Unit of Dimensions,Height,Width,Length,SEO Title,SEO Description,Vendor,Parent SKU
,,1010,Unisex,Stück,1,,,,,,,,,,4.98,,1,G,22,IN,3,3,3,,,Snus-Star.ch,Bernard Fichtennadel Schnupf 10g
Bernhard EisKristall Schnupf 10g,"<p>Die 10 g Schachtel des Eiskristall Schnupfpulvers ohne Tabak enthält ein erfrischendes und vitalisierendes Aroma. Dieses rauchfreie Schnupfpulver wird nach strengen Qualitätsstandards hergestellt und basiert auf natürlichen Traubenzucker. Es bietet ein intensives Minzaroma und hat eine feuchte und feine Konsistenz.</p>
<p>Um das volle Aroma des Eiskristall Schnupfpulvers zu genießen, empfiehlt es sich, eine kleine Prise sanft in die Nase einzuschnupfen. Anschließend sollte man eine kurze Einwirkzeit beachten, um das Aroma vollständig zu entfalten. Ob man das Schnupfpulver vom Handrücken oder von den Fingerspitzen aufschnupft, bleibt jedem selbst überlassen. Wichtig ist, dass das Schnupfpulver leicht feucht ist. Sollte es nicht leicht aus der Schachtel fließen, genügt in der Regel ein sanftes Aufklopfen, um es zu lockern. Die praktische 10 g Schachtel des vitalisierend-frischen Eiskristall Schnupfpulvers passt problemlos in die Tasche und ist jederzeit griffbereit.</p>
<br>
<p><span>Art Nr: 1028</span></p>
<p> </p>",Bernhard EisKristall Schnupf 10g,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_df9b0d6a-1aa6-4b0e-b1b2-d1926d38e07a.jpg,,,,,4.62,,1,G,23,IN,3,3,3,,,,
,,1028,Unisex,Title,Default Title,,,,,,,,,,4.62,,1,G,23,IN,3,3,3,,,Snus-Star.ch,Bernhard EisKristall Schnupf 10g
BERNHARD JUBILÄUMS SCHNUPF,"<p>Der Bernard Jubiläum Snuff (10g) ist ein Snuff-Produkt, das von der renommierten Snuff-Manufaktur Bernard hergestellt wird. Es wurde speziell zum Jubiläum des Unternehmens kreiert und bietet ein einzigartiges Geschmackserlebnis für Snuff-Enthusiasten.</p>
<p>Das herausragende Merkmal dieses Snuffs ist sein Mentholaroma, das in Kombination mit den milden Tabakaromen eine ansprechende Geschmackskombination ergibt. Die erfrischende Mentholnote ist dominant und sorgt für ein angenehmes Kühlempfinden beim Inhalieren. Es kann eine belebende und erfrischende Wirkung haben, insbesondere für Menschen, die Mentholaromen mögen.</p>
<p>Während das Mentholaroma den Vordergrund einnimmt, bleiben die Tabakaromen subtil im Hintergrund präsent. Sie tragen zum Gesamtgeschmack bei, ohne jedoch aufdringlich zu sein. Die Tabaknote ist mild und angenehm, und sie bleibt auch nach dem Inhalieren noch eine Weile im Mundraum präsent.</p>
<p>Der Bernard Jubiläum Snuff wird in einer praktischen 10g-Dose geliefert, die ideal für unterwegs ist. Die Snuff-Manufaktur Bernard ist bekannt für ihre hochwertigen Produkte und ihre Liebe zum Detail bei der Herstellung von Snuff. Ihr Jubiläumssnuff ist keine Ausnahme und bietet eine qualitativ hochwertige Option für Snuff-Liebhaber, die nach einer erfrischenden und dennoch milden Geschmackserfahrung suchen.</p>
<br>
<p> </p>
<p><span>Art Nr: 1026</span></p>
<p> </p>",BERNHARD JUBILÄUMS SCHNUPF,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_c6d70a1f-2dd2-4e97-a99b-076c57f32115.jpg,,,,,4.78,,1,G,24,IN,3,3,3,,,,
,,1026,Unisex,Title,Default Title,,,,,,,,,,4.78,,1,G,24,IN,3,3,3,,,Snus-Star.ch,BERNHARD JUBILÄUMS SCHNUPF
BERNARD`S KLOSTERMISCHUNG 10G,"<p>Die Klostermischung ist ein Snuff, der aus einer perfekt ausbalancierten Kombination von Kaffee- und Bitterschokoladenaromen besteht und mit einem Hauch von Rum verfeinert wird. Der Geschmack dieser Mischung ist reichhaltig und vollmundig, wobei der Kaffee eine leichte Bitterkeit und der Rum eine süße Note hinzufügt. Die Schokolade sorgt für eine angenehme Milde und vervollständigt das Geschmackserlebnis auf harmonische Weise.</p>
<p>Das Aroma dieses Snuffs ist angenehm und intensiv, wenn man ihn einatmet. Man kann den Duft von frisch gemahlenem Kaffee und dunkler Schokolade wahrnehmen, was einen unverwechselbaren Geruch in der Nase hinterlässt. Die Feinheit des Tabaks sorgt für einen sanften Abgang und eine lang anhaltende Wirkung, die den Genuss dieses Snuffs noch weiter verstärkt.</p>
<p>Alles in allem erfreut sich die Klostermischung großer Beliebtheit unter Snuff-Enthusiasten, da sie ein einzigartiges Geschmackserlebnis bietet und mit ihrer unverwechselbaren Mischung aus Aromen überzeugt.</p>",BERNARD`S KLOSTERMISCHUNG 10G,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/files/image_b435ab0f-9f5b-4f55-b8b3-05ed935fb06e.png,,,,,4.88,,1,G,24,IN,3,3,3,,,,
,,1041,Unisex,Title,Default Title,,,,,,,,,,4.88,,1,G,24,IN,3,3,3,,,Snus-Star.ch,BERNARD`S KLOSTERMISCHUNG 10G
BERNHARD Polar Prise 10g,"<p data-mce-fragment=""1"">Die Bernard Polar Prise ist ein Schnupftabak, der in einer praktischen 10g-Kunststoffdose mit Schiebemechanismus erhältlich ist. Dieser Schnupftabak wird von Bernard produziert, der traditionsreichsten deutschen Schnupftabakmanufaktur mit einer fast 290-jährigen Geschichte. Die Polar Prise ist mittelfein gemahlen, leicht feucht und hat eine mittelbraune Farbe.</p>
<p data-mce-fragment=""1"">Beim Öffnen der Dose strömen zunächst rauchige Tabaknuancen in die Nase, während das Menthol noch im Hintergrund bleibt. Beim Schnupfen entfaltet sich zunächst eine ausgewogene Mischung aus würzigem, rauchigem Tabak und erfrischendem Menthol. Man fühlt sich schnell an ein gemütliches Lagerfeuer im verschneiten Winter erinnert. Im weiteren Verlauf nimmt die Mentholfrische ab, wodurch der rauchige Tabakduft stärker zur Geltung kommt. Der Abgang ist von einem dezenten, frischen Raucharoma geprägt.</p>
<p data-mce-fragment=""1"">Zusammenfassend lässt sich sagen, dass die Polar Prise von Bernard überraschend lecker ist. Sie bietet weniger eine klirrende Frische, sondern begeistert mit ihrem rauchig-würzigen Tabakgeschmack und der angenehmen Mentholnote.</p>",BERNHARD Polar Prise 10g,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/files/image_ed59e8eb-554b-487b-8aa4-eb8f8b3792f4.png,,,,,4.98,,1,G,23,IN,3,3,3,,,,
,,1027,Unisex,Title,Default Title,,,,,,,,,,4.98,,1,G,23,IN,3,3,3,,,Snus-Star.ch,BERNHARD Polar Prise 10g
Bernard's Magic Moments,"<p><span data-mce-fragment=""1"">Bernard's Magic Moments ist ein einzigartiger aromatisierter Schnupftabak, der mit einer delikaten Komposition exotischer Früchte beeindruckt. Die verführerische Kombination von Erdbeere, Vanille und subtilen Nuancen von Feige verleiht ihm einen exotischen und süßen Geschmack, der die Sinne verzaubert. Für Liebhaber süßer Aromen ist dieser außergewöhnliche Schnupftabak definitiv eine Erfahrung, die es sich lohnt auszuprobieren.</span></p>",Bernard's Magic Moments,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/files/image_16befe13-221d-41d7-ac13-479e01126af9.png,,,,,4.62,,1,G,24,IN,3,3,3,,,,
,,1040,Unisex,Title,Default Title,,,,,,,,,,4.62,,1,G,24,IN,3,3,3,,,Snus-Star.ch,Bernard's Magic Moments
White FOX Full Charge All White,"<p> <strong>Der White Fox Full Charge kommt mit einem eisigen Minzgeschmack im grossen Beutel. 16mg Nikotin </strong></p>
<p> </p>
<p> </p>
<p> Art Nr: 805</p>",White FOX Full Charge All White,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_0e98db18-587c-48cd-b35c-052488e3b2ea.jpg,,,,,4.99,,1,G,30,IN,3,3,3,,,,
,,805,Unisex,Stück,1,,,,,,,,,,4.99,,1,G,30,IN,3,3,3,,,Snus-Star.ch,White FOX Full Charge All White
,,805,Unisex,Stück,10,,,,,,,,,,70.00,35.00,1,G,30,IN,3,3,3,,,Snus-Star.ch,White FOX Full Charge All White
Fribourg & Treyer Snuff Seville 20g,"<p>Der Fribourg &amp; Treyer Seville ist ein klassischer Schnupftabak, der in der praktischen 5g Tap Tin sowie der klassischen Blech-Tin zu 20g und der 500g Vorrats-Dose* auf den Markt kommt.</p>
<p>Hergestellt wird Fribourg &amp; Treyer mittlerweile von Wilsons of Sharrow aus England, vor allem bekannt für traditionelle englische Snuffs.</p>
<p>Typischerweise sind die Fribourg &amp; Treyer Schnupftabake fein gemahlen, relativ trocken und mittel- bis hellbraun.</p>
<p>Geruch: Im Rahmen des Dufttests macht der Seville Snuff einen sommerlichen Eindruck: Blumige Noten, etwas Orange und eine leichte Tabak-Süße strömen aus der offenen Dose.</p>
<p>Ist der Snuff dann in der Nase angekommen, kommt der Schnupfer in einen blumig-fruchtigen Genuss, bei dem zuerst Noten von Orangenblüte - erinnernd an Jasmin - die Hauptrolle spielen. Die Tabaksüße ist allerdings auch schnell zu erschnuppern und gewinnt, eingerahmt von sehr dezenten Orange-Noten, zunehmend an Kraft, bevor dann sowohl blumige als auch fruchtige Noten verfliegen. In der Nase bleibt zum Schluss eine delikate Tabak-Note.</p>
<p>Fazit: Fruchtig, floral und filigran kommt der Fribourg &amp; Treyer Seville daher und erinnert vor allem dank seiner Orange-Noten an die spanische Sonne. Für Snuff-Profis ein Muss!</p>",Fribourg & Treyer Snuff Seville 20g,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/ft_seville_20g_8dbf9615-2623-47ab-a728-30c0283ca0a9.jpg,,,,,8.96,,1,G,35,IN,3,3,3,,,,
,,1036,Unisex,Title,Default Title,,,,,,,,,,8.96,,1,G,35,IN,3,3,3,,,Snus-Star.ch,Fribourg & Treyer Snuff Seville 20g
Fribourg & Treyer Snuff Bordeaux 20g,"<div class=""ws-g ws-c VariantTitle"">
<div class=""ws-u-1"">
<p>Der Fribourg &amp; Treyer Bordeaux ist ein klassischer Schnupftabak, der in verschiedenen Größen erhältlich ist - in der praktischen 5g Tap Tin Der Schnupftabak wird von Wilsons of Sharrow aus England hergestellt, einem Unternehmen, das vor allem für traditionelle englische Snuffs bekannt ist.</p>
<p>In der Regel sind die Fribourg &amp; Treyer Schnupftabake fein gemahlen, relativ trocken und mittel- bis hellbraun.</p>
<p>Im Geruch strömt vor allem ein blumiges und zitroniges Aroma aus der Dose - ein Schnupftabak, der sich für echte Feinschmecker ankündigt.</p>
<p>Dieser Eindruck setzt sich in der Nase fort, da ein sehr komplexer floraler Duft das Riechorgan durchdringt und von Zitrusfrucht-Noten begleitet wird, wobei beide Komponenten zunächst schwer zu benennen sind. Im Laufe der Zeit lassen sich jedoch deutliche Noten von Moschus und Geranie wahrnehmen, während die Zitrus-Noten am ehesten als Zitrone identifiziert werden können. Dieser Schnupftabak ist stark aromatisiert, wobei der Tabakduft eine untergeordnete Rolle spielt.</p>
<p>Zusammenfassend werden Liebhaber blumiger Snuffs mit dem Fribourg &amp; Treyer Bordeaux zufrieden sein, da florale Noten und Zitrone eine intensive und langanhaltende Kombination bilden.</p>
</div>
</div>
<div class=""ws-g VariantContent"">
<div class=""ws-u-1 ws-u-lg-3-5 DetailImage"" data-detailimagecontainer="""">
<div class=""ws-g DetailImageBig"">
<div class=""ws-u-1 DetailImageBig-inner""> </div>
</div>
</div>
<div class=""ws-u-1 ws-u-lg-2-5"">
<div class=""ws-g ws-c DetailOrderbox"" data-addtocart=""loader"">
<div class=""ws-u-1""> </div>
</div>
</div>
</div>
<div class=""ws-g VariantTab"">
<div class=""ws-u-1"">
<div class=""ws-g tab-content VariantTab-content"">
<div class=""ws-g ws-c"">
<div class=""ws-u-1"">
<div class=""detail-description""> </div>
</div>
</div>
</div>
</div>
</div>",Fribourg & Treyer Snuff Bordeaux 20g,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/FRIBOURGH-TREYER-BORDEAUX-e1649250800854.jpg,,,,,8.96,,1,G,20,IN,3,3,3,,,,
,,1043,Unisex,Title,Default Title,,,,,,,,,,8.96,,1,G,20,IN,3,3,3,,,Snus-Star.ch,Fribourg & Treyer Snuff Bordeaux 20g
FUMI Strawberry Cream,"FUMI Strawberry Cream ist praktisch der Sommer in einer Verpackung. Der süße und köstliche Geschmack von Erdbeer-Daiquiri wird perfekt in den schlanken Beuteln präsentiert, die ein lang anhaltendes Geschmackserlebnis ohne übermäßiges Abtropfen bieten. FUMI Strawberry Cream kommt mit einer Nikotinstärke von 12 mg",FUMI Strawberry Cream,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/files/image_9ee3ba62-051b-427b-8834-96341e658a08.png,,,,,4.63,,1,G,14,IN,3,3,3,,,,
,,408,Unisex,Title,Default Title,,,,,,,,,,4.63,,1,G,14,IN,3,3,3,,,Snus-Star.ch,FUMI Strawberry Cream
FUMI Salty Raspberry,"<p data-mce-fragment=""1"">Fumi Salty Raspberry präsentiert die verlockende Verbindung aus süßen Himbeeren und einer dezenten Salznote, die den süßen Geschmack der Himbeeren betont und zu einem abgerundeten und ausgewogenen Geschmackserlebnis führt. Diese Portionen sind im schlanken Slim-Format gestaltet und beinhalten einen Nikotingehalt von 5 mg Nikotin pro Gramm.</p>
<p data-mce-fragment=""1"">Fumi steht als aufregende neue Marke von Nikotinportionen im Rampenlicht, welche faszinierende Gewürze und Aromen miteinander kombiniert und in einer einzigen Portion präsentiert. Salzige Zitronen und würzige Cola dienen als vorzeigbare Beispiele, wie durch den Einsatz dieser Gewürze neue, aufregende Geschmackskombinationen in bereits etablierten Aromen entstehen können.</p>
<p data-mce-fragment=""1"">Der Nikotingehalt beläuft sich auf 5 mg pro Gramm.</p>",FUMI Salty Raspberry,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/files/image_19f85972-db65-460c-ace3-092b9e26bba8.png,,,,,4.63,,1,G,14,IN,3,3,3,,,,
,,410,Unisex,Title,Default Title,,,,,,,,,,4.63,,1,G,14,IN,3,3,3,,,Snus-Star.ch,FUMI Salty Raspberry
FUMI Spicy Cola,"<p data-mce-fragment=""1"">Fumi Spicy Cola entfesselt einen aufregenden Geschmack von würziger Cola, der dem traditionellen Cola-Aroma eine anregende Nuance verleiht. Diese Portionen sind im eleganten Slim-Format gestaltet und enthalten einen Nikotingehalt von 8 mg Nikotin pro Gramm.</p>
<p data-mce-fragment=""1"">Fumi stellt eine innovative Marke von Nikotinportionen dar, die faszinierende Gewürze und Aromen kunstvoll vereint und in einer einzigen Portion verpackt. Salzige Zitronen und pikante Himbeeren demonstrieren eindrucksvoll, wie durch die Verwendung dieser Gewürze neue Geschmacksdimensionen in bereits vertrauten Aromen hervorgerufen werden können.</p>
<p data-mce-fragment=""1"">Der Nikotingehalt beträgt 8 mg pro Gramm.</p>",FUMI Spicy Cola,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/files/image_d34ccd17-20a5-4ed9-91e0-e7abf107ed7e.png,,,,,4.63,,1,G,14,IN,3,3,3,,,,
,,409,Unisex,Title,Default Title,,,,,,,,,,4.63,,1,G,14,IN,3,3,3,,,Snus-Star.ch,FUMI Spicy Cola
