Name,Description,SKU,Gender, Attribute 1,Attribute 1 Value, Attribute 2,Attribute 2 Value, Attribute 3,Attribute 3 Value,Base Image 1 ,Base Image 2,Base Image 3,Base Image 4,Base Image 5,Base Price(USD),Sale Price(USD),Quantity,Unit of Weight,Weight,Unit of Dimensions,Height,Width,Length,SEO Title,SEO Description,Vendor,Parent SKU
,,ED-4010-10,Unisex,Menge,10 Dose à CHF 5.50,,,,,,,,,,55.00,,1,G,140,IN,3,3,3,,,Edel,BERRY
,,ED-4010-30,Unisex,Menge,30 Dose à CHF 5.20,,,,,,,,,,156.00,,1,G,420,IN,3,3,3,,,Edel,BERRY
Winterchill X-Strong AW,"<p>Auf aromatisierter Zellulosebasis und völlig frei von Tabak kommen auch die LYFT Beutel im Slim Format. Ohne Tabak bedeutet ohne gewöhnungsbedürftigen Tabakgeruch sowie ohne jegliche Tabakschadstoffe - aktuell gibt es weltweit keine weniger schädliche Art, Nikotin zu konsumieren. All White Snus / Nicotine Pouches bietet sich deshalb vor allem Rauchern an, welche mit Rauchentwöhnung wie Nikotinpflaster, Nikotinkaugummi oder Nikotinspray nichts anfangen können.<br></p>
<div class=""info"">
<div class=""info"">
<div class=""item flex"">
<div class=""title"">
<p>Der Lyft Winterchill X-Strong kommt mit kühlendem Geschmack von Wintergreen und erhöhtem Nikotingehalt.</p>
<p><span>EPOK, LYFT oder VELO? </span><a href=""https://snushus.ch/blogs/snusbuch/epok-und-lyft-werden-ersetzt-mit-velo"">Hier findest Du alle Informationen zu diesem Thema!</a></p>
</div>
</div>
</div>
</div>",Winterchill X-Strong AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/lyft-winter-chill-x-strong-aw.png,,,,,5.20,,1,G,30,IN,3,3,3,,,,
,,LY-2005-1,Unisex,Menge auswählen,1 Dose à CHF 5.20,,,,,,,,,,5.20,,1,G,30,IN,3,3,3,,,Lyft,Winterchill X-Strong AW
,,LY-2005-10,Unisex,Menge auswählen,10 Dosen à CHF 5.20,,,,,,,,,,52.00,,1,G,300,IN,3,3,3,,,Lyft,Winterchill X-Strong AW
,,LY-2005-30,Unisex,Menge auswählen,30 Dosen à CHF 5.00,,,,,,,,,,150.00,,1,G,900,IN,3,3,3,,,Lyft,Winterchill X-Strong AW
,,LY-2005-120,Unisex,Menge auswählen,120 Dosen à CHF 4.70,,,,,,,,,,564.00,,1,G,3600,IN,3,3,3,,,Lyft,Winterchill X-Strong AW
,,LY-2005-240,Unisex,Menge auswählen,240 Dosen à CHF 4.40,,,,,,,,,,1056.00,,1,G,1800,IN,3,3,3,,,Lyft,Winterchill X-Strong AW
Super White Fresh #4 AW,"<meta charset=""utf-8"">
<div class=""item flex "">
<div class=""title""></div>
</div>
<div class=""item flex "">
<div class=""info"">
<p> </p>
<div class=""info"">
<p><span>Auf aromatisierter Zellulosebasis und völlig frei von Tabak kommen auch die Skruf Super White Beutel im Slim Format. Ohne Tabak bedeutet ohne gewöhnungsbedürftigen Tabakgeruch sowie ohne jegliche Tabakschadstoffe - aktuell gibt es weltweit keine weniger schädliche Art, Nikotin zu konsumieren. All White Snus / Nicotine Pouches bietet sich deshalb vor allem Rauchern an, welche mit Rauchentwöhnung wie Nikotinpflaster, Nikotinkaugummi oder Nikotinspray nichts anfangen können.<br></span></p>
<p> </p>
<p>Der Skruf Super White Fresh schmeckt nach frischer Minze und hat einen hohen Nikotingehalt - den höchsten der Skruf Super White Linie.</p>
</div>
<div class=""info"">
<div class=""info"">
<div class=""item flex "">
<div class=""title""></div>
</div>
</div>
</div>
</div>
<div class=""info"">
<div class=""info"">
<div class=""item flex "">
<div class=""title""><br></div>
<div class=""title""><br></div>
</div>
</div>
</div>
</div>",Super White Fresh #4 AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/skruf-fresh-4-super-white.png,,,,,5.20,,1,G,30,IN,3,3,3,,,,
,,SK-1005-1,Unisex,Menge auswählen,1 Dose à CHF 5.20,,,,,,,,,,5.20,,1,G,30,IN,3,3,3,,,Skruf,Super White Fresh #4 AW
,,SK-1005-10,Unisex,Menge auswählen,10 Dosen à CHF 5.20,,,,,,,,,,52.00,,1,G,300,IN,3,3,3,,,Skruf,Super White Fresh #4 AW
,,SK-1005-30,Unisex,Menge auswählen,30 Dosen à CHF 5.00,,,,,,,,,,150.00,,1,G,900,IN,3,3,3,,,Skruf,Super White Fresh #4 AW
,,SK-1005-120,Unisex,Menge auswählen,120 Dosen à CHF 4.60,,,,,,,,,,552.00,,1,G,3600,IN,3,3,3,,,Skruf,Super White Fresh #4 AW
,,SK-1005-240,Unisex,Menge auswählen,240 Dosen à CHF 4.50,,,,,,,,,,1080.00,,1,G,1800,IN,3,3,3,,,Skruf,Super White Fresh #4 AW
Freeze X-Strong AW,"<p>Eisdurchdringender, intensiver Geschmack auf salziger Geschmacksbasis. Sie erinnern sich vielleicht unter dem ursprünglichen Namen LYFT Freeze daran.</p>
<p>EPOK, LYFT oder VELO?! <br>Weitere Informationen dazu findest Du in <a href=""https://snushus.ch/blogs/snusbuch/was-ist-all-white-snus"" target=""_blank"" rel=""noopener noreferrer"">unserem Blog</a>.</p>",Freeze X-Strong AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/1628682016410300_velo-freeze-x-strong-aw.jpg,,,,,6.90,,1,G,1,IN,3,3,3,,,,
,,VE-4105-1,Unisex,Menge auswählen,1 Dose à CHF 6.90,,,,,,,,,,6.90,,1,G,1,IN,3,3,3,,,VELO,Freeze X-Strong AW
,,VE-4105-10,Unisex,Menge auswählen,10 Dosen à CHF 6.90,,,,,,,,,,69.00,,1,G,1,IN,3,3,3,,,VELO,Freeze X-Strong AW
,,VE-4105-30,Unisex,Menge auswählen,30 Dosen à CHF 6.60,,,,,,,,,,198.00,,1,G,1,IN,3,3,3,,,VELO,Freeze X-Strong AW
,,VE-4105-120,Unisex,Menge auswählen,120 Dosen à CHF 5.90,,,,,,,,,,708.00,,1,G,1,IN,3,3,3,,,VELO,Freeze X-Strong AW
,,VE-4105-240,Unisex,Menge auswählen,240 Dosen à CHF 5.70,,,,,,,,,,1369.00,,1,G,1,IN,3,3,3,,,VELO,Freeze X-Strong AW
White Fox Double Mint AW,"<meta charset=""utf-8"">
<div class=""item flex "">
<div class=""title"">
<div class=""info"">
<div class=""info"">
<p>Unter der Marke White Fox vertreibt der Produzent von <a href=""https://snushus.ch/collections/odens"" title=""Oden's"">Oden's</a> und <a href=""https://snushus.ch/collections/siberia"" title=""Siberia"">Siberia </a>(GN Tobacco) seine All White Portionsbeutel. Der White Fox Double Mint kommt mit einem frischen Geschmack nach Minze und Menthol im Slim Beutel.</p>
<p> </p>
<p><span>Auf aromatisierter Zellulosebasis und völlig frei von Tabak kommen auch die</span><span> White Fox </span><span>Beutel im Slim Format. Ohne Tabak bedeutet ohne gewöhnungsbedürftigen Tabakgeruch sowie ohne jegliche Tabakschadstoffe - aktuell gibt es weltweit keine weniger schädliche Art, Nikotin zu konsumieren. All White Snus / Nicotine Pouches bietet sich deshalb vor allem Rauchern an, welche mit Rauchentwöhnung wie Nikotinpflaster, Nikotinkaugummi oder Nikotinspray nichts anfangen können.</span></p>
</div>
</div>
</div>
</div>
<div class=""item flex ""></div>",White Fox Double Mint AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/white-fox-double-mint-all-white.png,,,,,5.20,,1,G,30,IN,3,3,3,,,,
,,WF-3005-1,Unisex,Menge auswählen,1 Dose à CHF 5.20,,,,,,,,,,5.20,,1,G,30,IN,3,3,3,,,White Fox,White Fox Double Mint AW
,,WF-3005-10,Unisex,Menge auswählen,10 Dosen à CHF 5.20,,,,,,,,,,52.00,,1,G,300,IN,3,3,3,,,White Fox,White Fox Double Mint AW
,,WF-3005-30,Unisex,Menge auswählen,30 Dosen à CHF 5.00,,,,,,,,,,150.00,,1,G,900,IN,3,3,3,,,White Fox,White Fox Double Mint AW
,,WF-3005-120,Unisex,Menge auswählen,120 Dosen à CHF 4.60,,,,,,,,,,552.00,,1,G,3600,IN,3,3,3,,,White Fox,White Fox Double Mint AW
,,WF-3005-240,Unisex,Menge auswählen,240 Dosen à CHF 4.20,,,,,,,,,,1008.00,,1,G,1800,IN,3,3,3,,,White Fox,White Fox Double Mint AW
Ice Cool Strong AW,"<p>Die kühle Brise von Minze und Bergkräutern ist wie eine frische Bergbrise.</p>
<p>EPOK, LYFT oder VELO?! <br>Weitere Informationen dazu findest Du in <a href=""https://snushus.ch/blogs/snusbuch/was-ist-all-white-snus"" target=""_blank"" rel=""noopener noreferrer"">unserem Blog</a>.</p>",Ice Cool Strong AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/1628681877533111_velo-ice-cool-strong-aw.jpg,,,,,6.90,,1,G,1,IN,3,3,3,,,,
,,VE-3605-1,Unisex,Menge auswählen,1 Dose à CHF 6.90,,,,,,,,,,6.90,,1,G,1,IN,3,3,3,,,VELO,Ice Cool Strong AW
,,VE-3605-10,Unisex,Menge auswählen,10 Dosen à CHF 6.90,,,,,,,,,,69.00,,1,G,1,IN,3,3,3,,,VELO,Ice Cool Strong AW
,,VE-3605-30,Unisex,Menge auswählen,30 Dosen à CHF 6.60,,,,,,,,,,198.00,,1,G,1,IN,3,3,3,,,VELO,Ice Cool Strong AW
,,VE-3605-120,Unisex,Menge auswählen,120 Dosen à CHF 5.90,,,,,,,,,,708.00,,1,G,1,IN,3,3,3,,,VELO,Ice Cool Strong AW
,,VE-3605-240,Unisex,Menge auswählen,240 Dosen à CHF 5.70,,,,,,,,,,1369.00,,1,G,1,IN,3,3,3,,,VELO,Ice Cool Strong AW
Berry Frost X-Strong AW,"<p>Kühlender Geschmack von süssen Himbeeren, Heidelbeeren und Brombeeren mit leicht würzigen Tönen.</p>
<p>EPOK, LYFT oder VELO?! <br>Weitere Informationen dazu findest Du in <a href=""https://snushus.ch/blogs/snusbuch/was-ist-all-white-snus"" target=""_blank"" rel=""noopener noreferrer"">unserem Blog</a>.</p>",Berry Frost X-Strong AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/1628682182039122_velo-berry-frost-x-strong-aw.jpg,,,,,6.90,,1,G,1,IN,3,3,3,,,,
,,VE-4205-1,Unisex,Menge auswählen,1 Dose à CHF 6.90,,,,,,,,,,6.90,,1,G,1,IN,3,3,3,,,VELO,Berry Frost X-Strong AW
,,VE-4205-10,Unisex,Menge auswählen,10 Dosen à CHF 6.90,,,,,,,,,,69.00,,1,G,1,IN,3,3,3,,,VELO,Berry Frost X-Strong AW
,,VE-4205-30,Unisex,Menge auswählen,30 Dosen à CHF 6.60,,,,,,,,,,198.00,,1,G,1,IN,3,3,3,,,VELO,Berry Frost X-Strong AW
,,VE-4205-120,Unisex,Menge auswählen,120 Dosen à CHF 5.90,,,,,,,,,,708.00,,1,G,1,IN,3,3,3,,,VELO,Berry Frost X-Strong AW
,,VE-4205-240,Unisex,Menge auswählen,240 Dosen à CHF 5.70,,,,,,,,,,1369.00,,1,G,1,IN,3,3,3,,,VELO,Berry Frost X-Strong AW
Ruby Berry AW,"<p>Auf aromatisierter Zellulosebasis und völlig frei von Tabak kommen auch die<span> </span>LYFT Beutel im Slim Format. Ohne Tabak bedeutet ohne gewöhnungsbedürftigen Tabakgeruch sowie ohne jegliche Tabakschadstoffe - aktuell gibt es weltweit keine weniger schädliche Art, Nikotin zu konsumieren. All White Snus / Nicotine Pouches bietet sich deshalb vor allem Rauchern an, welche mit Rauchentwöhnung wie Nikotinpflaster, Nikotinkaugummi oder Nikotinspray nichts anfangen können.<br></p>
<div class=""info"">
<div class=""info"">
<div class=""item flex"">
<div class=""title"">
<p>Der Lyft Ruby Berry hat einen Geschmack von süssen Erdbeeren und kommt wie die anderen Lyft Produkte in Slim-Beuteln komplett ohne Tabak.</p>
<p><span>EPOK, LYFT oder VELO? </span><a href=""https://snushus.ch/blogs/snusbuch/epok-und-lyft-werden-ersetzt-mit-velo"">Hier findest Du alle Informationen zu diesem Thema!</a></p>
</div>
</div>
</div>
</div>",Ruby Berry AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/lyft-ruby-berry-aw.png,,,,,5.20,0.00,1,G,30,IN,3,3,3,,,,
,,LY-1105-1,Unisex,Menge auswählen,1 Dose à CHF 5.20,,,,,,,,,,5.20,0.00,1,G,30,IN,3,3,3,,,Lyft,Ruby Berry AW
,,LY-1105-10,Unisex,Menge auswählen,10 Dosen à CHF 5.20,,,,,,,,,,52.00,,1,G,300,IN,3,3,3,,,Lyft,Ruby Berry AW
,,LY-1105-30,Unisex,Menge auswählen,30 Dosen à CHF 5.00,,,,,,,,,,150.00,,1,G,900,IN,3,3,3,,,Lyft,Ruby Berry AW
,,LY-1105-120,Unisex,Menge auswählen,120 Dosen à CHF 4.70,,,,,,,,,,552.00,,1,G,3600,IN,3,3,3,,,Lyft,Ruby Berry AW
,,LY-1105-240,Unisex,Menge auswählen,240 Dosen à CHF 4.40,,,,,,,,,,1056.00,,1,G,1800,IN,3,3,3,,,Lyft,Ruby Berry AW
White Fox AW,"<meta charset=""utf-8"">
<div class=""item flex "">
<div class=""title"">
<div class=""info"">
<div class=""info"">
<p>Unter der Marke White Fox vertreibt der Produzent von <a href=""https://snushus.ch/collections/odens"" title=""Oden's"">Oden's</a> und <a href=""https://snushus.ch/collections/siberia"" title=""Siberia"">Siberia </a>(GN Tobacco) seine All White Portionsbeutel. Der White Fox kommt mit einem eisigen Minzgeschmack im Slim Beutel.</p>
<p> </p>
<p>Auf aromatisierter Zellulosebasis und völlig frei von Tabak kommen auch die White Fox Beutel im Slim Format. Ohne Tabak bedeutet ohne gewöhnungsbedürftigen Tabakgeruch sowie ohne jegliche Tabakschadstoffe - aktuell gibt es weltweit keine weniger schädliche Art, Nikotin zu konsumieren. All White Snus / Nicotine Pouches bietet sich deshalb vor allem Rauchern an, welche mit Rauchentwöhnung wie Nikotinpflaster, Nikotinkaugummi oder Nikotinspray nichts anfangen können.</p>
</div>
</div>
</div>
</div>
<div class=""item flex ""></div>",White Fox AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/white-fox-all-white.png,,,,,5.20,,1,G,30,IN,3,3,3,,,,
,,WF-1005-1,Unisex,Menge auswählen,1 Dose à CHF 5.20,,,,,,,,,,5.20,,1,G,30,IN,3,3,3,,,White Fox,White Fox AW
,,WF-1005-10,Unisex,Menge auswählen,10 Dosen à CHF 5.20,,,,,,,,,,52.00,,1,G,300,IN,3,3,3,,,White Fox,White Fox AW
,,WF-1005-30,Unisex,Menge auswählen,30 Dosen à CHF 5.00,,,,,,,,,,150.00,,1,G,900,IN,3,3,3,,,White Fox,White Fox AW
,,WF-1005-120,Unisex,Menge auswählen,120 Dosen à CHF 4.60,,,,,,,,,,552.00,,1,G,3600,IN,3,3,3,,,White Fox,White Fox AW
,,WF-1005-240,Unisex,Menge auswählen,240 Dosen à CHF 4.20,,,,,,,,,,1008.00,,1,G,1800,IN,3,3,3,,,White Fox,White Fox AW
White Fox Full Charge AW,"<meta charset=""utf-8"">
<div class=""item flex "">
<div class=""title"">
<div class=""info"">
<div class=""info"">
<p>Unter der Marke White Fox vertreibt der Produzent von <a href=""https://snushus.ch/collections/odens"" title=""Oden's"">Oden's</a> und <a href=""https://snushus.ch/collections/siberia"" title=""Siberia"">Siberia </a>(GN Tobacco) seine All White Portionsbeutel. Der White Fox Full Charge kommt mit einem eisigen Minzgeschmack im grossen Beutel.</p>
<p> </p>
<p> <span>Auf aromatisierter Zellulosebasis und völlig frei von Tabak kommen auch die</span><span> White Fox </span><span>Beutel im Slim Format. Ohne Tabak bedeutet ohne gewöhnungsbedürftigen Tabakgeruch sowie ohne jegliche Tabakschadstoffe - aktuell gibt es weltweit keine weniger schädliche Art, Nikotin zu konsumieren. All White Snus / Nicotine Pouches bietet sich deshalb vor allem Rauchern an, welche mit Rauchentwöhnung wie Nikotinpflaster, Nikotinkaugummi oder Nikotinspray nichts anfangen können.</span></p>
</div>
</div>
</div>
</div>
<div class=""item flex ""></div>",White Fox Full Charge AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/white-fox-full-charge-all-white.png,,,,,5.20,,1,G,30,IN,3,3,3,,,,
,,WF-2005-1,Unisex,Menge auswählen,1 Dose à CHF 5.20,,,,,,,,,,5.20,,1,G,30,IN,3,3,3,,,White Fox,White Fox Full Charge AW
,,WF-2005-10,Unisex,Menge auswählen,10 Dosen à CHF 5.20,,,,,,,,,,52.00,,1,G,300,IN,3,3,3,,,White Fox,White Fox Full Charge AW
,,WF-2005-30,Unisex,Menge auswählen,30 Dosen à CHF 5.00,,,,,,,,,,150.00,,1,G,900,IN,3,3,3,,,White Fox,White Fox Full Charge AW
,,WF-2005-120,Unisex,Menge auswählen,120 Dosen à CHF 4.60,,,,,,,,,,552.00,,1,G,3600,IN,3,3,3,,,White Fox,White Fox Full Charge AW
,,WF-2005-240,Unisex,Menge auswählen,240 Dosen à CHF 4.20,,,,,,,,,,1008.00,,1,G,1800,IN,3,3,3,,,White Fox,White Fox Full Charge AW
RICOLA,"<p><strong>Limited Edition!</strong></p>
<p>Um den 1. August gebührend zu feiern, präsentiert die erste Schweizer Snus Marke <strong>edel</strong> eine limitierte Sonderedition mit <strong>Ricola</strong> Geschmack. Frische Bergkräuter und satte 25mg Nikotin bringen dich in Feierlaune. <strong>Hopp Schwiiz!</strong></p>
<p>Nur solange Vorrat reicht!</p>",RICOLA,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/1627467298046311_edel-ricola-all-white.jpg,,,,,6.90,0.00,1,G,1,IN,3,3,3,,,,
,,ED-6010-1,Unisex,Menge,1 Dose à CHF 6.90,,,,,,,,,,6.90,0.00,1,G,1,IN,3,3,3,,,Edel,RICOLA
,,ED-6010-10,Unisex,Menge,10 Dose à CHF 6.50,,,,,,,,,,65.00,0.00,1,G,1,IN,3,3,3,,,Edel,RICOLA
,,ED-6010-30,Unisex,Menge,30 Dosen à CHF 5.90,,,,,,,,,,177.00,0.00,1,G,1,IN,3,3,3,,,Edel,RICOLA
No.4 Cola,"<p>Après No.4 Cola ist ab sofort dein neuer Favorit. Ein Geschmack, der die Nostalgie von Cola verspricht, wie wir sie alle kennen und lieben. Ein sinnliches Erlebnis, welches am liebsten niemehr enden sollte.</p>
<p> </p>
<p><strong>ÜBER APRÈS</strong><br>Après ist eine Premiummarke aus Stockholm, Schweden, die bestrebt ist, einzigartige und raffinierte Aromen in einem zeitlosen Design zu entwickeln. <br>Unsere Produkte strahlen Innovation, Schönheit und Qualität aus.<br><br>Die Mission ist es, Gefühle und Erinnerungen mit Stil einzufangen und sich deutlich von anderen Alternativen zu unterscheiden. Alles, um Ihnen ein optimales Erlebnis zu bieten und gleichzeitig die Umwelt zu schonen. Unsere Produkte und Verpackungen werden aus pflanzlichen Materialien hergestellt.<br><br>Alle <a href=""http://snushus.ch/collections/apres"">Après-Produkte</a> werden in Stockholm, Schweden, entwickelt und produziert.<br><br>Wir haben Après als Premiummarke geschaffen, bei der wir uns bemühen, einzigartige und raffinierte Aromen in einem zeitlosen Design zu entwickeln. Innovation, Ästhetik und Qualität sind die Werte, die uns leiten.</p>",No.4 Cola,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/1626773092141685_apres-no-4-cola-aw.jpg,,,,,5.20,0.00,1,G,1,IN,3,3,3,,,,
,,AP-4005-1,Unisex,Menge auswählen,1 Dose à CHF 5.20,,,,,,,,,,5.20,0.00,1,G,1,IN,3,3,3,,,Après,No.4 Cola
,,AP-4005-10,Unisex,Menge auswählen,10 Dosen à CHF 5.20,,,,,,,,,,52.00,0.00,1,G,1,IN,3,3,3,,,Après,No.4 Cola
,,AP-4005-30,Unisex,Menge auswählen,30 Dosen à CHF 4.80,,,,,,,,,,144.00,0.00,1,G,1,IN,3,3,3,,,Après,No.4 Cola
,,AP-4005-120,Unisex,Menge auswählen,120 Dosen à CHF 4.40,,,,,,,,,,528.00,0.00,1,G,1,IN,3,3,3,,,Après,No.4 Cola
,,AP-4005-240,Unisex,Menge auswählen,240 Dosen à CHF 3.90,,,,,,,,,,936.00,0.00,1,G,1,IN,3,3,3,,,Après,No.4 Cola
Urban Vibe X-Strong AW,"<p>Intensiver Geschmack von Cranberries und anderen roten Früchten in der urbanen Wildnis. Vielleicht kannten Sie dieses Produkt schon als LYFT Urban Vibe.</p>
<p>EPOK, LYFT oder VELO?! <br>Weitere Informationen dazu findest Du in <a href=""https://snushus.ch/blogs/snusbuch/was-ist-all-white-snus"" target=""_blank"" rel=""noopener noreferrer"">unserem Blog</a>.</p>",Urban Vibe X-Strong AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/1628682323461309_velo-urban-vibe-x-strong-aw.jpg,,,,,6.90,,1,G,1,IN,3,3,3,,,,
,,VE-4505-1,Unisex,Menge auswählen,1 Dose à CHF 6.90,,,,,,,,,,6.90,,1,G,1,IN,3,3,3,,,VELO,Urban Vibe X-Strong AW
,,VE-4505-10,Unisex,Menge auswählen,10 Dosen à CHF 6.90,,,,,,,,,,69.00,,1,G,1,IN,3,3,3,,,VELO,Urban Vibe X-Strong AW
,,VE-4505-30,Unisex,Menge auswählen,30 Dosen à CHF 6.60,,,,,,,,,,198.00,,1,G,1,IN,3,3,3,,,VELO,Urban Vibe X-Strong AW
,,VE-4505-120,Unisex,Menge auswählen,120 Dosen à CHF 5.90,,,,,,,,,,708.00,,1,G,1,IN,3,3,3,,,VELO,Urban Vibe X-Strong AW
,,VE-4505-240,Unisex,Menge auswählen,240 Dosen à CHF 5.70,,,,,,,,,,1369.00,,1,G,1,IN,3,3,3,,,VELO,Urban Vibe X-Strong AW
London Flair AW,"<p>Auf aromatisierter Zellulosebasis und völlig frei von Tabak kommen auch die<span> </span>LYFT Beutel im Slim Format. Ohne Tabak bedeutet ohne gewöhnungsbedürftigen Tabakgeruch sowie ohne jegliche Tabakschadstoffe - aktuell gibt es weltweit keine weniger schädliche Art, Nikotin zu konsumieren. All White Snus / Nicotine Pouches bietet sich deshalb vor allem Rauchern an, welche mit Rauchentwöhnung wie Nikotinpflaster, Nikotinkaugummi oder Nikotinspray nichts anfangen können.<br></p>
<div class=""info"">
<div class=""info"">
<div class=""item flex"">
<div class=""title"">
<p>Der Lyft London Flair ist eines der neuen Lyft Produkte und mit seinem Geschmack speziell: Eine Kombination aus Gin, frischer Gurke und schwarzem Pfeffer. Mal etwas anderes!</p>
<p><span>EPOK, LYFT oder VELO? </span><a href=""https://snushus.ch/blogs/snusbuch/epok-und-lyft-werden-ersetzt-mit-velo"">Hier findest Du alle Informationen zu diesem Thema!</a></p>
</div>
</div>
</div>
</div>",London Flair AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/lyft-london-flair-strong-aw.png,,,,,5.20,,1,G,30,IN,3,3,3,,,,
,,LY-1305-1,Unisex,Menge auswählen,1 Dose à CHF 5.20,,,,,,,,,,5.20,,1,G,30,IN,3,3,3,,,Lyft,London Flair AW
,,LY-1305-10,Unisex,Menge auswählen,10 Dosen à CHF 5.20,,,,,,,,,,52.00,,1,G,300,IN,3,3,3,,,Lyft,London Flair AW
,,LY-1305-30,Unisex,Menge auswählen,30 Dosen à CHF 5.00,,,,,,,,,,150.00,,1,G,900,IN,3,3,3,,,Lyft,London Flair AW
,,LY-1305-60,Unisex,Menge auswählen,60 Dosen à CHF 4.80,,,,,,,,,,288.00,,1,G,1800,IN,3,3,3,,,Lyft,London Flair AW
,,LY-1305-120,Unisex,Menge auswählen,120 Dosen à CHF 4.60,,,,,,,,,,552.00,,1,G,3600,IN,3,3,3,,,Lyft,London Flair AW
Super White Polar #3 AW,"<meta charset=""utf-8"">
<div class=""item flex "">
<div class=""title""></div>
</div>
<div class=""item flex "">
<div class=""info"">
<p><span>Auf aromatisierter Zellulosebasis und völlig frei von Tabak kommen auch die Skruf Super White Beutel im Slim Format. Ohne Tabak bedeutet ohne gewöhnungsbedürftigen Tabakgeruch sowie ohne jegliche Tabakschadstoffe - aktuell gibt es weltweit keine weniger schädliche Art, Nikotin zu konsumieren. All White Snus / Nicotine Pouches bietet sich deshalb vor allem Rauchern an, welche mit Rauchentwöhnung wie Nikotinpflaster, Nikotinkaugummi oder Nikotinspray nichts anfangen können.<br></span></p>
<p> </p>
<p>Der Skruf Super White Polar<span> schmeckt nach Menthol sowie Eukalyptus </span>und hat einen durchschnittlichen<span> </span>Nikotingehalt.</p>
</div>
<div class=""info"">
<div class=""info"">
<div class=""item flex "">
<div class=""title""><br></div>
<div class=""title""><br></div>
</div>
</div>
</div>
</div>",Super White Polar #3 AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/skruf-polar-3-super-white.png,,,,,5.20,,1,G,30,IN,3,3,3,,,,
,,SK-2005-1,Unisex,Menge auswählen,1 Dose à CHF 5.20,,,,,,,,,,5.20,,1,G,30,IN,3,3,3,,,Skruf,Super White Polar #3 AW
,,SK-2005-10,Unisex,Menge auswählen,10 Dosen à CHF 5.20,,,,,,,,,,52.00,,1,G,300,IN,3,3,3,,,Skruf,Super White Polar #3 AW
,,SK-2005-30,Unisex,Menge auswählen,30 Dosen à CHF 5.00,,,,,,,,,,150.00,,1,G,900,IN,3,3,3,,,Skruf,Super White Polar #3 AW
,,SK-2005-120,Unisex,Menge auswählen,120 Dosen à CHF 4.60,,,,,,,,,,552.00,,1,G,3600,IN,3,3,3,,,Skruf,Super White Polar #3 AW
,,SK-2005-240,Unisex,Menge auswählen,240 Dosen à CHF 4.50,,,,,,,,,,1080.00,,1,G,1800,IN,3,3,3,,,Skruf,Super White Polar #3 AW
Liquorice Strong AW,"<p>Auf aromatisierter Zellulosebasis und völlig frei von Tabak kommen auch die LYFT Beutel im Slim Format. Ohne Tabak bedeutet ohne gewöhnungsbedürftigen Tabakgeruch sowie ohne jegliche Tabakschadstoffe - aktuell gibt es weltweit keine weniger schädliche Art, Nikotin zu konsumieren. All White Snus / Nicotine Pouches bietet sich deshalb vor allem Rauchern an, welche mit Rauchentwöhnung wie Nikotinpflaster, Nikotinkaugummi oder Nikotinspray nichts anfangen können.<br></p>
<div class=""info"">
<div class=""info"">
<div class=""item flex"">
<div class=""title"">
<p>Der Lyft Liquorice Strong kommt mit klassischem Lakritz Geschmack.</p>
</div>
</div>
</div>
</div>
<p><span>EPOK, LYFT oder VELO? </span><a href=""https://snushus.ch/blogs/snusbuch/epok-und-lyft-werden-ersetzt-mit-velo"">Hier findest Du alle Informationen zu diesem Thema!</a></p>",Liquorice Strong AW,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0072/0646/9679/products/lyft-liquorice-aw.png,,,,,5.20,,1,G,30,IN,3,3,3,,,,
,,LY-4005-1,Unisex,Menge auswählen,1 Dose à CHF 5.20,,,,,,,,,,5.20,,1,G,30,IN,3,3,3,,,Lyft,Liquorice Strong AW
,,LY-4005-10,Unisex,Menge auswählen,10 Dosen à CHF 5.20,,,,,,,,,,52.00,,1,G,300,IN,3,3,3,,,Lyft,Liquorice Strong AW
,,LY-4005-30,Unisex,Menge auswählen,30 Dosen à CHF 5.00,,,,,,,,,,150.00,,1,G,900,IN,3,3,3,,,Lyft,Liquorice Strong AW
,,LY-4005-120,Unisex,Menge auswählen,120 Dosen à CHF 4.70,,,,,,,,,,564.00,,1,G,3600,IN,3,3,3,,,Lyft,Liquorice Strong AW
